RE-4_R2_CH01_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = -0.0845509, phi max = 0.0845509 OK
RE-4_R2_CH01_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = -0.0845502, phi max = 0.0845502 OK
RE-4_R2_CH01_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = -0.084549, phi max = 0.084549 OK
RE+4_R2_CH01_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = 0.0845509, phi max = -0.0845509 OK
RE+4_R2_CH01_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = 0.0845502, phi max = -0.0845502 OK
RE+4_R2_CH01_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = 0.084549, phi max = -0.084549 OK
RE-4_R3_CH01_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = -0.0845507, phi max = 0.0845507 OK
RE-4_R3_CH01_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = -0.0845513, phi max = 0.0845513 OK
RE-4_R3_CH01_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = -0.0845509, phi max = 0.0845509 OK
RE+4_R3_CH01_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = 0.0845507, phi max = -0.0845507 OK
RE+4_R3_CH01_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = 0.0845513, phi max = -0.0845513 OK
RE+4_R3_CH01_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = 0.0845509, phi max = -0.0845509 OK
RE-4_R2_CH07_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = 0.962647, phi max = 1.13175 OK
RE-4_R2_CH07_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = 0.962647, phi max = 1.13175 OK
RE-4_R2_CH07_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = 0.962649, phi max = 1.13175 OK
RE+4_R2_CH07_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = 1.13175, phi max = 0.962647 OK
RE+4_R2_CH07_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = 1.13175, phi max = 0.962647 OK
RE+4_R2_CH07_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = 1.13175, phi max = 0.962649 OK
RE-4_R3_CH07_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = 0.962647, phi max = 1.13175 OK
RE-4_R3_CH07_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = 0.962646, phi max = 1.13175 OK
RE-4_R3_CH07_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = 0.962647, phi max = 1.13175 OK
RE+4_R3_CH07_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = 1.13175, phi max = 0.962647 OK
RE+4_R3_CH07_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = 1.13175, phi max = 0.962646 OK
RE+4_R3_CH07_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = 1.13175, phi max = 0.962647 OK
RE-4_R2_CH13_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = 2.00984, phi max = 2.17895 OK
RE-4_R2_CH13_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = 2.00984, phi max = 2.17895 OK
RE-4_R2_CH13_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = 2.00985, phi max = 2.17894 OK
RE+4_R2_CH13_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = 2.17895, phi max = 2.00984 OK
RE+4_R2_CH13_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = 2.17895, phi max = 2.00984 OK
RE+4_R2_CH13_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = 2.17894, phi max = 2.00985 OK
RE-4_R3_CH13_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = 2.00984, phi max = 2.17895 OK
RE-4_R3_CH13_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = 2.00984, phi max = 2.17895 OK
RE-4_R3_CH13_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = 2.00984, phi max = 2.17895 OK
RE+4_R3_CH13_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = 2.17895, phi max = 2.00984 OK
RE+4_R3_CH13_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = 2.17895, phi max = 2.00984 OK
RE+4_R3_CH13_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = 2.17895, phi max = 2.00984 OK
RE-4_R2_CH19_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = 3.05704, phi max = -3.05704 OK
RE-4_R2_CH19_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = 3.05704, phi max = -3.05704 OK
RE-4_R2_CH19_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = 3.05704, phi max = -3.05704 OK
RE+4_R2_CH19_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = -3.05704, phi max = 3.05704 OK
RE+4_R2_CH19_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = -3.05704, phi max = 3.05704 OK
RE+4_R2_CH19_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = -3.05704, phi max = 3.05704 OK
RE-4_R3_CH19_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = 3.05704, phi max = -3.05704 OK
RE-4_R3_CH19_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = 3.05704, phi max = -3.05704 OK
RE-4_R3_CH19_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = 3.05704, phi max = -3.05704 OK
RE+4_R3_CH19_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = -3.05704, phi max = 3.05704 OK
RE+4_R3_CH19_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = -3.05704, phi max = 3.05704 OK
RE+4_R3_CH19_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = -3.05704, phi max = 3.05704 OK
RE-4_R2_CH25_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = -2.17895, phi max = -2.00984 OK
RE-4_R2_CH25_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = -2.17895, phi max = -2.00984 OK
RE-4_R2_CH25_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = -2.17894, phi max = -2.00985 OK
RE+4_R2_CH25_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = -2.00984, phi max = -2.17895 OK
RE+4_R2_CH25_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = -2.00984, phi max = -2.17895 OK
RE+4_R2_CH25_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = -2.00985, phi max = -2.17894 OK
RE-4_R3_CH25_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = -2.17895, phi max = -2.00984 OK
RE-4_R3_CH25_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = -2.17895, phi max = -2.00984 OK
RE-4_R3_CH25_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = -2.17895, phi max = -2.00984 OK
RE+4_R3_CH25_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = -2.00984, phi max = -2.17895 OK
RE+4_R3_CH25_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = -2.00984, phi max = -2.17895 OK
RE+4_R3_CH25_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = -2.00984, phi max = -2.17895 OK
RE-4_R2_CH31_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = -1.13175, phi max = -0.962647 OK
RE-4_R2_CH31_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = -1.13175, phi max = -0.962647 OK
RE-4_R2_CH31_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = -1.13175, phi max = -0.962649 OK
RE+4_R2_CH31_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = -0.962647, phi max = -1.13175 OK
RE+4_R2_CH31_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = -0.962647, phi max = -1.13175 OK
RE+4_R2_CH31_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = -0.962649, phi max = -1.13175 OK
RE-4_R3_CH31_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = -1.13175, phi max = -0.962647 OK
RE-4_R3_CH31_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = -1.13175, phi max = -0.962646 OK
RE-4_R3_CH31_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = -1.13175, phi max = -0.962647 OK
RE+4_R3_CH31_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = -0.962647, phi max = -1.13175 OK
RE+4_R3_CH31_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = -0.962646, phi max = -1.13175 OK
RE+4_R3_CH31_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = -0.962647, phi max = -1.13175 OK
RE-4_R2_CH02_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = 0.0899821, phi max = 0.259084 OK
RE-4_R2_CH02_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = 0.0899827, phi max = 0.259083 OK
RE-4_R2_CH02_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = 0.089984, phi max = 0.259082 OK
RE+4_R2_CH02_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = 0.259084, phi max = 0.0899821 OK
RE+4_R2_CH02_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = 0.259083, phi max = 0.0899827 OK
RE+4_R2_CH02_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = 0.259082, phi max = 0.089984 OK
RE-4_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = 0.0899822, phi max = 0.259084 OK
RE-4_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.38821, phi min = 0.0899816, phi max = 0.259084 OK
RE-4_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = 0.0899821, phi max = 0.259084 OK
RE+4_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = 0.259084, phi max = 0.0899822 OK
RE+4_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.38821, phi min = 0.259084, phi max = 0.0899816 OK
RE+4_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = 0.259084, phi max = 0.0899821 OK
RE-4_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = 1.13718, phi max = 1.30628 OK
RE-4_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = 1.13718, phi max = 1.30628 OK
RE-4_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = 1.13718, phi max = 1.30628 OK
RE+4_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = 1.30628, phi max = 1.13718 OK
RE+4_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = 1.30628, phi max = 1.13718 OK
RE+4_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = 1.30628, phi max = 1.13718 OK
RE-4_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = 1.13718, phi max = 1.30628 OK
RE-4_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.3882, phi min = 1.13718, phi max = 1.30628 OK
RE-4_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = 1.13718, phi max = 1.30628 OK
RE+4_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = 1.30628, phi max = 1.13718 OK
RE+4_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.3882, phi min = 1.30628, phi max = 1.13718 OK
RE+4_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = 1.30628, phi max = 1.13718 OK
RE-4_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = 2.18438, phi max = 2.35348 OK
RE-4_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = 2.18438, phi max = 2.35348 OK
RE-4_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = 2.18438, phi max = 2.35348 OK
RE+4_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = 2.35348, phi max = 2.18438 OK
RE+4_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = 2.35348, phi max = 2.18438 OK
RE+4_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = 2.35348, phi max = 2.18438 OK
RE-4_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = 2.18438, phi max = 2.35348 OK
RE-4_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.38821, phi min = 2.18438, phi max = 2.35348 OK
RE-4_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = 2.18438, phi max = 2.35348 OK
RE+4_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = 2.35348, phi max = 2.18438 OK
RE+4_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.38821, phi min = 2.35348, phi max = 2.18438 OK
RE+4_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = 2.35348, phi max = 2.18438 OK
RE-4_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = -3.05161, phi max = -2.88251 OK
RE-4_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = -3.05161, phi max = -2.88251 OK
RE-4_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = -3.05161, phi max = -2.88251 OK
RE+4_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = -2.88251, phi max = -3.05161 OK
RE+4_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = -2.88251, phi max = -3.05161 OK
RE+4_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = -2.88251, phi max = -3.05161 OK
RE-4_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = -3.05161, phi max = -2.88251 OK
RE-4_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.38821, phi min = -3.05161, phi max = -2.88251 OK
RE-4_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = -3.05161, phi max = -2.88251 OK
RE+4_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = -2.88251, phi max = -3.05161 OK
RE+4_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.38821, phi min = -2.88251, phi max = -3.05161 OK
RE+4_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = -2.88251, phi max = -3.05161 OK
RE-4_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = -2.00441, phi max = -1.83531 OK
RE-4_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = -2.00441, phi max = -1.83531 OK
RE-4_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = -2.00441, phi max = -1.83531 OK
RE+4_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = -1.83531, phi max = -2.00441 OK
RE+4_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = -1.83531, phi max = -2.00441 OK
RE+4_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = -1.83531, phi max = -2.00441 OK
RE-4_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = -2.00441, phi max = -1.83531 OK
RE-4_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.3882, phi min = -2.00441, phi max = -1.83531 OK
RE-4_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = -2.00441, phi max = -1.83531 OK
RE+4_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = -1.83531, phi max = -2.00441 OK
RE+4_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.3882, phi min = -1.83531, phi max = -2.00441 OK
RE+4_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = -1.83531, phi max = -2.00441 OK
RE-4_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50187, eta max = -1.62314, phi min = -0.957216, phi max = -0.788114 OK
RE-4_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62526, eta max = -1.74885, phi min = -0.957215, phi max = -0.788114 OK
RE-4_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75133, eta max = -1.87916, phi min = -0.957214, phi max = -0.788116 OK
RE+4_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50187, eta max = 1.62314, phi min = -0.788114, phi max = -0.957216 OK
RE+4_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62526, eta max = 1.74885, phi min = -0.788114, phi max = -0.957215 OK
RE+4_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75133, eta max = 1.87916, phi min = -0.788116, phi max = -0.957214 OK
RE-4_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21136, eta max = -1.2772, phi min = -0.957215, phi max = -0.788114 OK
RE-4_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.27853, eta max = -1.38821, phi min = -0.957216, phi max = -0.788113 OK
RE-4_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.38977, eta max = -1.49103, phi min = -0.957215, phi max = -0.788114 OK
RE+4_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21136, eta max = 1.2772, phi min = -0.788114, phi max = -0.957215 OK
RE+4_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.27853, eta max = 1.38821, phi min = -0.788113, phi max = -0.957216 OK
RE+4_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.38977, eta max = 1.49103, phi min = -0.788114, phi max = -0.957215 OK
RE-4_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = 0.264515, phi max = 0.433617 OK
RE-4_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = 0.264516, phi max = 0.433616 OK
RE-4_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = 0.264517, phi max = 0.433615 OK
RE+4_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = 0.433617, phi max = 0.264515 OK
RE+4_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = 0.433616, phi max = 0.264516 OK
RE+4_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = 0.433615, phi max = 0.264517 OK
RE-4_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = 0.264515, phi max = 0.433617 OK
RE-4_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = 0.264515, phi max = 0.433617 OK
RE-4_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.39342, eta max = -1.49477, phi min = 0.264515, phi max = 0.433617 OK
RE+4_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.21482, eta max = 1.28074, phi min = 0.433616, phi max = 0.264515 OK
RE+4_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.28208, eta max = 1.39186, phi min = 0.433617, phi max = 0.264515 OK
RE+4_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.39342, eta max = 1.49477, phi min = 0.433617, phi max = 0.264515 OK
RE-4_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.50562, eta max = -1.62696, phi min = 1.31171, phi max = 1.48081 OK
RE-4_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.62909, eta max = -1.75275, phi min = 1.31171, phi max = 1.48081 OK
RE-4_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.75522, eta max = -1.88311, phi min = 1.31171, phi max = 1.48081 OK
RE+4_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.50562, eta max = 1.62696, phi min = 1.48081, phi max = 1.31171 OK
RE+4_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.62909, eta max = 1.75275, phi min = 1.48081, phi max = 1.31171 OK
RE+4_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.75522, eta max = 1.88311, phi min = 1.48081, phi max = 1.31171 OK
RE-4_R3_CH09_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.21482, eta max = -1.28074, phi min = 1.31171, phi max = 1.48081 OK
RE-4_R3_CH09_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.28208, eta max = -1.39186, phi min = 1.31171, phi max = 1.48081 OK
